age,annual_income,loan_amount,interest_rate,term_months,credit_score,num_delinquencies,employment_length,loan_default
49.520166822399105,43436.34475258817,12361.681207472047,12.978957795384325,60,735.1249983212226,0,9.551249983212227,0
35.81529913301875,15000.0,4483.03263077018,17.951470575394318,60,619.51122862978,2,28.3951122862978,1
34.4517784880252,56695.77134405511,8560.52542308071,18.214993522838874,36,600.9679637064153,1,5.209679637064153,1
50.29571057508585,25887.22353566315,7723.056059514651,13.702566317297919,36,692.2537525807668,1,5.122537525807668,1
37.70434810142062,66834.96477682493,11886.52799838519,10.12971558531575,36,850.0,0,15.7,0
24.69176411994494,28593.00932521353,14294.740807913357,14.41970792211458,36,739.9223992893259,0,13.59922399289326,1
26.400553431958233,35439.355083419316,17096.805883360987,13.814779342134269,60,690.8975439364682,0,5.108975439364682,1
28.966572567980663,94550.84584312978,21988.436040657027,13.527058100433212,36,708.7081229104774,0,2.287081229104774,1
45.96592892864517,31613.227242071007,18973.268362074363,21.561331123192332,36,539.9107310811522,0,36.59910731081152,1
41.70910883284678,67469.09649606807,11252.235182079025,20.315431178532172,36,590.2127703397955,0,26.102127703397954,1
48.28582424881322,37031.43934239986,8290.869612242217,21.611687103308306,60,479.12569079622887,1,26.99125690796229,1
34.87296824396159,44699.13437254695,23928.543012926602,7.695104888361948,36,818.3899115661297,0,3.3838991156612974,0
41.90247629292057,37608.27160602149,3389.2329115760313,10.3236075083359,36,802.1908823324599,0,33.2219088233246,1
47.50708472760804,55488.20824740122,17261.96482755181,11.857611745871615,60,711.4254820971928,0,14.314254820971929,0
36.28784152335714,25776.9044481952,7755.574215404488,11.450135430056497,60,690.8092082467364,0,30.108092082467365,0
45.481302850688934,22202.84557034217,2793.1148680575043,18.53452409773495,36,555.8727998001935,0,18.758727998001934,1
32.05688870720019,26389.247244275703,1032.0524667046157,16.127505298488586,36,662.4560031799447,1,8.824560031799447,1
35.64335384121914,38171.910167071415,5233.298456537059,11.394761444049283,60,823.3913502723115,0,11.433913502723115,1
35.41914527202005,32519.35102314731,15948.760010005759,13.316321811053868,36,690.5132798556572,0,5.105132798556571,1
25.649924252931523,51799.58611903253,13150.851712256717,16.4204690249508,60,634.8282827030483,3,33.548282827030484,0
45.84366976942698,69728.60051172554,25706.225198785032,20.65914369341317,60,539.3543471997109,1,15.593543471997108,1
34.36717191756731,22294.177648951478,5208.9783384922075,9.410122613658634,36,790.4244582184645,0,32.10424458218464,0
40.14992942473225,25160.374720197415,8408.030727539435,13.933522372281477,60,674.3932959177874,1,32.94393295917787,0
45.768959906870904,17709.921368955696,7300.427107605445,20.924025756745284,60,539.4612917309737,0,4.594612917309737,0
45.35837411235933,100226.35884661647,45250.78353506104,15.961502766978882,36,606.0587454342766,0,12.260587454342765,0
47.984621307673436,42291.2187770632,17541.623294332676,17.737001042705444,36,577.7969586113495,0,3.9779695861134954,1
38.81817418588692,46161.48909224827,14232.305141295497,14.917697462664114,60,669.4605179430422,1,0.0,0
34.920420255470155,18581.018121161076,7742.574371695926,14.620207040353428,60,696.5871175690255,1,40.165871175690256,0
39.04338146912321,36294.26451750078,8263.057829099645,14.137424738892042,36,639.742634857718,1,26.59742634857718,0
19.751986792503644,46846.14461634029,12196.86192681189,12.117225609532719,36,742.1637277189506,0,18.621637277189507,0
22.634650330922952,32004.15940472879,1398.7116154027904,12.611549231557584,60,686.3041792377953,1,8.063041792377954,1
24.12760465174717,62183.98765667258,22304.017970484372,10.374299170924267,36,764.9849908217705,0,24.849849908217706,0
28.03303806878222,115371.83773183863,36739.5014022709,17.125961041648555,36,651.4244737535425,1,21.714244737535424,0
44.79729072068124,22617.259454059524,6644.205137784105,7.889231723621256,36,850.0,0,10.7,0
29.13425133567927,21784.552071458555,9016.663600812632,19.10996903087208,60,634.8409021220834,1,0.0,1
35.46204935152733,23414.76223635428,12508.323484077777,17.582359690000867,60,607.7336006595302,1,18.277336006595302,0
55.590739573432785,81072.53931645582,33203.34004519886,19.536180994464914,36,597.8959559923394,1,19.178959559923396,1
35.72483234726289,61155.657700694734,17310.45212887049,16.66717238763782,36,663.1247418756556,1,31.831247418756554,1
48.850186821605035,33936.14980397175,15989.262871893317,20.282685073498204,60,542.4371127307373,0,14.624371127307374,1
28.796587839881475,36985.44856340077,10668.42117029183,11.883919917933133,60,703.5650275062249,2,3.2356502750622487,1
37.53474930558844,24142.479118208743,7222.292341405049,20.739282734600287,36,527.5756984348154,0,34.47575698434815,0
28.599735341073025,56670.755399582835,23753.292405511518,13.48349701857376,36,692.9336739245784,0,16.129336739245783,0
35.93160308919325,30032.910857927498,10472.20953778365,18.26687716137818,60,571.8998604722917,1,27.918998604722916,1
50.08369764948875,31887.25662986657,14684.43480883956,16.253870389087183,36,649.4965274095925,0,0.6949652740959255,0
19.272154921691815,49236.71607066886,26624.249435614547,10.69111431716491,36,728.3632319305888,0,1.4836323193058876,0
45.21308372255029,33057.4597534244,13288.61026329374,6.689233978813028,60,850.0,0,1.7,1
42.85282722798733,32290.133664691508,8374.103275526715,16.73150486504073,60,593.7599583375074,1,31.137599583375074,1
32.87020053163847,36508.033190451715,2310.39477871215,14.899678979013313,36,667.9746040458887,0,8.879746040458887,0
22.647305747338546,54050.696375453335,16606.866378018884,15.963785782069465,60,622.0993060179567,0,31.420993060179566,0
40.865554092566434,82722.46906337999,28077.16789002888,16.529941879199733,60,610.4103741951363,0,37.304103741951366,1
33.64608749123437,48666.35053392644,12273.947633117594,17.29110977724479,60,622.8021336024365,0,26.428021336024365,0
42.79211453625645,54266.21451486688,7202.693348657953,11.49445996945697,60,745.9253180509552,1,40.65925318050955,1
40.26222574628132,32862.02349428983,7937.0842080981465,16.368988195860126,60,640.9555308615696,0,37.6095553086157,1
59.22134669585098,25491.51851117848,4878.454726348018,6.326452827096304,36,850.0,0,30.7,0
37.12773247032371,50362.04606559253,11248.738641171241,12.22623295203973,36,713.2783404715788,0,32.33278340471579,1
27.71803008853762,39561.84458986057,7258.670392236224,21.093276786121006,36,599.199147106074,1,23.19199147106074,1
42.151307619475794,17830.855232322694,2833.3860251868123,14.927349456379455,36,650.6635854283938,1,7.706635854283938,0
42.63996020766118,30821.420200232304,16694.523358021805,14.206267754732703,60,615.8522407968009,0,3.3585224079680085,1
56.31025090288524,34841.047211818695,4886.029466698764,12.752972629817888,36,744.0054922357372,0,15.640054922357372,0
50.021334950974946,28135.04036301712,21636.406602979965,18.982141393025284,60,548.8976274747797,1,17.688976274747798,1
44.282452709794114,76181.03279742743,18458.37591494119,19.456814767714523,60,572.7238895651352,1,12.927238895651353,0
57.55963469463474,46162.33655227735,11718.781914374356,16.558645091061486,36,632.6763105000687,1,3.5267631050006867,1
25.73484334812579,72156.12541566155,28761.780586866433,13.439384622101901,60,734.635743451066,1,20.54635743451066,0
32.32298160700303,41428.01537465078,9865.658953710452,10.70477290967573,60,778.6448219858217,0,20.986448219858218,0
28.8810887031337,37823.80397561451,4480.073323174377,10.042436594474388,60,790.4433752618274,0,40.10443375261828,0
35.322282362130785,22735.91453230799,6691.362242634674,14.826515777967622,60,722.3841215958024,0,39.42384121595802,0
23.479766229324294,36532.76348245415,18805.88161132992,11.738033258569288,36,673.3688370913584,0,24.933688370913583,0
47.62181136177285,36553.30783913911,8557.827867406962,10.268965823233467,36,743.5700649851194,0,34.635700649851195,0
37.33332763481472,18332.726188054043,1000.0,17.22475959141708,36,588.4399506054632,1,11.084399506054632,0
22.350324465968107,27729.060703891777,5826.31197997167,18.163637247839727,36,532.4274222387019,3,37.52427422238702,1
27.813051025509502,30895.28001027692,8095.568681435798,12.683679510018443,36,714.9310062149191,0,38.34931006214919,0
43.76216616940234,44655.81317092931,19136.350182693706,17.151051186511516,60,599.545726628092,1,4.19545726628092,1
50.057518814732575,45737.55701939384,13786.614755004932,16.471031800612558,60,674.7754614267616,1,27.947754614267616,0
63.96077070030144,27155.659563543097,1000.0,14.284785549899379,36,689.5701612698251,1,18.09570161269825,0
74.96634959208795,45909.842254781586,10402.241592638733,13.686500468877744,36,699.8495647342637,1,10.198495647342638,0
44.972913199311954,33155.38862936522,12802.42740971991,11.229309286635486,36,755.0233230820041,0,16.75023323082004,0
28.125542559617628,15000.0,3217.1934984024783,10.559365617336915,36,746.5660150633385,0,37.665660150633386,0
18.0,28499.70410790939,6405.6798440003995,15.512190627077054,36,695.6000053734152,0,37.156000053734154,0
43.21253754812603,62286.14697332634,14660.075672516194,18.029564357028097,36,644.6387775624476,1,13.646387775624476,1
30.24470685627609,15663.635924561308,7377.179828783331,12.636912315240286,60,688.6209670941057,1,18.086209670941056,1
35.015712877843775,38420.46733931257,10844.611852470915,19.1379571136197,60,632.3031666660063,1,20.523031666660064,1
32.654838411282306,80228.22038555217,40485.30779574904,14.42209867822473,36,664.2856862395063,1,29.842856862395063,1
38.310509363003376,24827.160727510574,14548.674012697154,6.871225071211381,60,850.0,0,20.7,1
52.79176276945172,36354.546115373065,8549.040175440761,14.926183464723284,60,694.5751760706833,1,16.145751760706833,0
41.88458280934414,18920.322187264035,1000.0,14.2022821555315,36,716.0196013630039,0,37.36019601363004,1
38.09638195553574,81929.59589732374,29658.799300913946,16.950641889129702,36,623.561548077571,0,14.435615480775711,0
27.57215496609026,34833.459596829685,12206.048584698983,11.01633795244711,36,761.6058733143894,0,10.816058733143894,0
19.903804663547717,37172.08745540253,8421.380188046138,14.125657571921698,36,740.8217938130739,0,13.608217938130739,0
34.16430509112003,71478.37481198653,15448.01734125548,11.409522915818187,36,741.3882043724068,0,13.613882043724068,0
39.35460939018015,50551.06018990451,17105.63653840842,14.00919441439433,60,697.191299740277,1,22.17191299740277,0
61.2151589629586,23439.68098519326,1000.0,14.031272898562138,36,762.7352076613416,0,27.827352076613415,0
41.56329425767463,26274.680556040894,10112.061307648433,8.724982470328063,36,781.7348157307787,0,6.0173481573077865,1
51.792874132276694,46512.001370382706,20634.292618193413,13.206109167471425,36,702.6479135479436,0,36.22647913547944,0
34.00845281753018,26580.668234950135,7604.000803860989,16.70446244153933,36,670.8310112799742,0,9.908310112799741,1
25.780674802995705,15000.0,10075.218022132296,12.729372893920285,36,751.5656792091809,0,4.715656792091808,0
28.418598853211538,35361.52348054378,5979.891727585651,19.03422736584963,36,607.6699754752206,1,26.276699754752205,1
31.29728722557096,17324.78942247943,8896.127096661632,15.113146429562034,36,622.5631775507738,1,7.425631775507738,0
65.54163678922197,81482.28199677769,24793.904558222082,15.45223362499805,36,675.7359725692079,0,29.95735972569208,1
30.143359849307366,39671.71796135305,20991.047728570873,19.94453258251875,60,540.6914345249484,0,36.606914345249486,1
50.06187044483614,23095.948040650983,5018.361279935258,15.56032057909961,36,746.207621885074,0,28.66207621885074,0
29.164873862955684,25608.607198975053,15185.445606557965,19.095391149018166,60,602.9668890027342,3,30.22966889002734,0
51.17887615449093,15000.0,1000.0,16.275293351300554,60,642.2807182798595,0,19.622807182798596,0
44.61941159327036,20957.86047414839,21714.794282597162,15.91134245105521,36,662.9376323456183,0,13.829376323456183,0
38.12034522810291,60364.8101827891,14533.813102541855,14.755713802370519,36,683.142945725644,0,25.03142945725644,0
39.51084968637479,110845.55031554864,30939.173470207177,16.94821299626211,60,652.5077378861566,1,13.725077378861567,0
32.14254765484731,52218.82059048585,20102.05301929786,13.731136489796084,36,674.6103162215721,0,34.94610316221572,0
45.352866417784966,34682.09125994148,10035.485232280933,17.038634433400297,60,675.2297894087669,1,18.952297894087668,0
34.54019823591064,29261.27686400401,5042.307896529996,14.243408128731097,60,644.2375233898299,2,19.6423752338983,0
25.292730834793023,22510.83647163277,1533.524260345749,17.581788002755466,36,618.1444433888988,2,26.381444433888987,1
24.664749108164568,101710.20790056123,20339.51181570745,10.102863741513671,36,766.5179139484482,0,7.865179139484481,0
42.07105501266543,33045.0033429401,22560.06120077262,21.59833943596936,60,511.64754381866373,2,21.316475438186636,1
58.94909507692522,104591.22279843045,45203.12880109156,16.940316624786192,60,663.5427872792413,0,29.835427872792412,0
41.91989936288126,72893.86476150797,1963.8372394701455,13.731960178665782,36,642.4880422492628,0,30.624880422492627,0
38.57634008668141,15208.378686326627,8312.260841995487,13.205649773888776,60,713.5033189381189,0,9.335033189381189,1
43.429913675230516,26030.489476151353,7503.608498071879,17.294101457020133,36,563.6565762784793,2,0.8365657627847929,1
55.6720209004819,25990.26796549498,1247.3553625256313,15.98023936162801,60,640.0171727005117,2,6.600171727005116,0
42.63259001636628,34894.23184722854,3636.0717088834967,12.963961380560587,60,671.8112212808195,1,32.9181122128082,1
35.068873229995155,35236.680315540165,6027.488148660219,11.61844302470081,36,765.6058888296368,0,10.856058888296367,0
53.275464520718664,162449.02637538407,51736.74483262594,13.097753256305548,36,706.5747973436339,1,2.2657479734363393,1
45.14507726153936,21192.149018656615,9180.351783200727,19.707846081460065,36,585.3209431304911,1,23.05320943130491,1
58.42907190395191,40720.42009443624,23450.688911973553,18.202762666415104,60,641.0018625023472,1,35.61001862502347,1
42.19881324666287,49427.08692547504,24113.507460135184,11.980607834153288,36,750.8841082128553,0,9.708841082128552,0
25.306371619353996,36286.96982290555,4379.7810254496035,19.982962049088254,36,583.9380107261546,1,0.03938010726154628,1
23.58208960905202,38372.26795080193,7868.9524842486635,17.125349623986573,60,673.7084585302104,2,4.937084585302103,1
59.81113518677499,21538.462144916914,4659.409332527167,13.446030854678877,36,679.270363797898,0,4.9927036379789795,1
60.683988649399566,38301.452445218434,16784.46646736469,18.186984140191445,36,649.1373552063388,2,7.691373552063388,0
37.84576944060879,46896.55502384625,17560.94526061884,7.944591315573971,60,850.0,0,8.7,1
35.401752146368146,42778.9009744917,11867.20563791177,14.653175653409338,36,646.981483244196,0,25.66981483244196,1
57.537331506906426,48295.827655055145,19028.900248977676,13.808445071809107,60,715.9812127494238,1,9.359812127494237,0
26.715451815478144,73592.908657891,34141.33427948198,17.144020885531216,36,618.6959103824572,0,21.386959103824573,0
29.263275772530083,58016.53127830139,11904.187643941497,11.000688716792494,36,722.2198393599523,0,16.422198393599523,1
47.71992153626853,37633.4027773999,16317.107091839816,10.361905442612356,36,749.6630077481548,0,26.696630077481547,0
35.264738525684926,20213.800113308058,20019.24683663091,19.137456413487428,36,632.9628770603122,1,25.52962877060312,0
39.938537599359144,26903.115121123763,1000.0,15.392908093409948,60,675.6238547825174,0,23.956238547825173,0
38.03868521770585,32538.6672952411,11101.162361187282,19.887586634377964,36,608.3776184087301,0,35.2837761840873,0
44.0508945855872,41199.15047848242,20933.44627239211,17.837232485927082,36,588.4476950360087,2,7.084476950360086,1
56.8897823357646,28590.60994367771,5354.919127439417,10.279811100386476,60,762.9436346000165,0,21.829436346000165,0
41.08701888282095,22745.745602503113,11414.919857908171,14.047831152110572,36,635.6799243293082,0,15.556799243293082,1
47.727265519322295,20048.32033559743,11605.35867955015,23.975524818232348,60,486.9110137193544,0,19.069110137193544,0
18.0,15905.354944536886,1000.0,9.766808721439785,36,821.2284925194898,0,6.412284925194898,0
39.415379176838584,32290.38051923923,17979.57712333722,16.75538720119827,36,615.8323741549915,0,12.358323741549915,1
29.881236756485546,17416.394930572602,5918.357442823264,14.399404400719597,36,660.2901565001575,0,37.80290156500158,1
25.374243274916463,22020.67707354398,6966.274495242827,11.23940357347011,36,811.2725204395451,0,33.31272520439545,1
29.46217159685499,29823.413847623746,11442.892612040723,14.987653005385724,60,668.6606324649888,1,16.88660632464989,0
35.990518711590255,18620.927196175882,13194.345156161055,15.07288180383262,60,666.9330718238509,0,3.8693307182385093,1
50.990830508272154,43909.06607468731,18659.784586472568,17.828997699323146,60,581.7461564359573,0,25.017461564359575,1
24.08328738712523,52581.0744054044,8118.712316010887,19.420278599689755,36,549.2133040297947,0,10.692133040297946,0
40.36757791113301,27592.147217388014,3773.2007046532603,16.157620298383456,36,666.6890988323097,1,12.866890988323098,1
34.18996679999706,29187.223647746367,10423.93932829959,11.514348378531185,36,709.0247819259915,0,3.2902478192599154,1
36.06792286765647,47510.92127004814,7713.5463400190565,13.94342456822904,36,704.4420326568618,1,11.244420326568617,0
52.03309390365525,25412.65230890438,4280.858064327206,17.773413045762247,36,641.4991135624628,0,7.614991135624628,0
46.45738524404711,24554.073452432647,9828.060865907979,14.608036958242806,36,681.6206239477553,0,1.0162062394775535,0
56.04877728931292,66055.4116415561,24421.145131362766,22.260411376000803,36,533.0232003737626,0,22.530232003737627,0
38.145931849001194,56505.53457159249,20328.610377678226,15.338364252214973,60,716.8133616556382,0,39.368133616556385,1
31.648688659951564,49058.807040120526,14419.285291812328,15.638874814531768,36,692.9124675816037,0,5.129124675816037,0
37.313694197434,57689.029861163355,13348.784679407674,7.678401484848518,36,837.8928715346286,0,3.5789287153462865,0
42.909961495254656,15000.0,1000.0,14.72290759446062,36,680.5983717143238,0,4.005983717143238,0
42.118880301444534,71461.76092609277,17112.99695117984,18.335197205230433,60,604.5864518283137,2,21.24586451828314,1
26.9873431331996,44180.158222902064,13164.621696886035,14.257689424387092,60,675.9421492728944,1,32.95942149272894,1
41.08587737953449,60197.7762955698,22727.35702866365,15.09430024311133,36,653.7760159987331,0,11.737760159987332,0
42.73873996166686,44072.041886296756,13463.94793180863,12.563964796186141,60,714.7766295016319,1,4.347766295016319,1
70.20968845040704,37214.8223935507,12459.090670454825,18.529286304049677,60,682.1513649380149,1,3.0215136493801493,1
62.52213533538004,31645.31507847832,12271.209975087999,18.42519336459807,36,579.2042639157885,1,22.992042639157884,1
29.761079793294158,43633.13808390706,7750.824063436528,21.637391935413547,36,549.1405369444784,0,12.691405369444784,1
36.55139966140989,31073.978555708763,4203.61598794402,12.654590328898891,60,701.0326562106413,0,14.210326562106413,0
22.438695977955962,56046.55984245946,8842.656137208469,12.92669602475275,36,790.6491632855391,0,10.106491632855391,0
32.91151583243816,16428.479748097245,9917.23817691573,13.978235572941442,36,686.3478307241376,2,36.063478307241375,1
43.78726004308409,27700.67524912005,2970.937821447668,12.276913828258971,36,745.0637883136166,0,15.650637883136165,0
54.4702434506588,100953.12954871498,21975.49000677881,8.80992654906958,36,761.024732336288,0,29.81024732336288,0
31.250993947076697,26554.63979335625,14530.489309769919,15.621167563026802,60,701.3433476635735,2,30.213433476635736,1
32.150242719186444,32230.166425152085,8183.481983177136,19.406202503058662,60,614.8406809710873,0,1.3484068097108728,1
18.0,23358.34375021991,8757.282415394568,12.394106731922864,60,695.6246468036452,2,10.156246468036452,0
38.04800895346111,42955.62291089731,21049.540667540823,12.699573092796989,60,776.5658310080385,1,36.965658310080386,0
27.251027057685242,25131.25463127057,8911.639283672408,11.098418827124345,60,722.3912439679931,0,36.42391243967993,0
33.646726871607115,33096.887794077425,1000.0,13.353715672209137,36,739.8596274262925,1,16.598596274262924,0
29.47767066198894,55516.37315436895,14139.236815323913,15.848193310997411,60,642.996300664654,0,5.629963006646539,1
38.86884934896931,25606.92983697137,10908.026218322502,17.45191284575776,36,663.8116992203614,0,11.838116992203615,1
18.907259303720423,53868.73643783823,16498.959854562076,15.553714596503859,36,670.5018151279706,0,37.905018151279705,0
22.395457055308114,54781.874327743964,1000.0,16.361483965731946,60,675.8929597970563,1,26.958929597970563,1
65.55096534433957,61542.178461238516,26684.417533426196,12.919168393002025,60,773.4366652809887,0,3.934366652809887,0
24.55092902471163,38959.210666807405,7426.190761460308,21.874408654673996,36,492.22610173294663,1,27.122261017329468,1
26.838573058544323,183621.07505981575,60272.67341194616,14.658922528071631,36,682.443064366547,1,6.02443064366547,1
62.04296233985577,61529.18218168611,19011.72135386854,13.387615775445088,36,673.6402899444116,1,11.936402899444117,1
74.86080603088487,42720.69798938415,15190.025623931782,18.7387671663457,60,570.2799086844681,0,17.90279908684468,1
25.9412004540959,23436.21590032729,5441.199504526487,15.540954342352393,36,733.7413773269972,0,14.537413773269972,0
35.58101251854363,34595.207402144704,7562.425068179852,18.25207433406146,36,622.039984644406,1,27.42039984644406,1
44.09866661128611,74099.45737997536,29108.239322548747,14.375605167468056,36,651.4373880517472,0,5.714373880517472,0
60.74437173286711,85371.47501927822,20325.738669116483,11.33106185056566,60,827.9025526203235,0,36.47902552620324,0
28.15771505886115,76051.38811777835,9498.488992331302,12.151589089183908,60,760.7978919631245,1,24.807978919631246,0
37.056665848694685,53776.73154140997,30031.50337341286,14.207278516099374,60,725.9589551316093,0,12.459589551316093,0
49.32805091274093,19383.353251143486,7127.304379043887,14.317307031982041,60,710.4621547715524,1,39.30462154771553,0
45.217192893599425,46331.66469007056,20337.367047259788,15.956613717947395,36,666.8255982043726,2,18.868255982043724,0
35.48612714523881,19522.02922911367,5836.69443964007,5.405421987095526,36,839.9501812296081,0,18.599501812296083,0
38.394124425807505,17262.027110510448,15489.09994832127,13.893502650633582,36,744.1734105152191,0,0.6417341051521908,0
23.50125029956022,40928.394462283395,8968.197108566352,13.817056549369351,36,620.0360068827798,2,39.4003600688278,0
